"ID","Last Name","First Name","Team ID","Team Name","Status","Status Details","Position","Eligible Positions","Image"
"431.p.11138","Valdez","Framber","431.l.148152.t.5","South Bay Soyboys","Available","","BN","SP,P","https://s.yimg.com/iu/api/res/1.2/mbYCA36Nq0U2h_aDU1wiOw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04182024/11138.png"
"431.p.10970","Cortes","Nestor","431.l.148152.t.5","South Bay Soyboys","Injured","IL15 - Elbow","BN","SP,P,IL","https://s.yimg.com/iu/api/res/1.2/W_s2jic.GVJV8fEaaltA9A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04102024/10970.png"
"431.p.11850","Jung","Josh","431.l.148152.t.5","South Bay Soyboys","Injured","IL10 - Wrist","IL","3B,Util,IL","https://s.yimg.com/iu/api/res/1.2/yiEBQlfYmGtf.05_mIQWuw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04252024/11850.png"
"431.p.11531","Raleigh","Cal","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","C","C,Util","https://s.yimg.com/iu/api/res/1.2/7Ttv5zDLxwSik0A5r76F2Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03282024/11531.png"
"431.p.10918","Alonso","Pete","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","1B","1B,Util","https://s.yimg.com/iu/api/res/1.2/JzI.DyKOaH0YhVA3rMrC8w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04052023/10918.png"
"431.p.10036","Marte","Ketel","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","2B","2B,Util","https://s.yimg.com/iu/api/res/1.2/KvvF47R2wyrnunpRnMcDZQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03292024/10036.png"
"431.p.10183","Bregman","Alex","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","3B","3B,Util","https://s.yimg.com/iu/api/res/1.2/u2RqmfS5EdyXQEwaYnAt6w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04182024/10183.png"
"431.p.11284","Hoerner","Nico","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","SS","2B,SS,Util","https://s.yimg.com/iu/api/res/1.2/MmtwttfwPVnsSQ1xhsS_VQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04082024/11284.png"
"431.p.11760","Greene","Riley","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","OF","OF,Util","https://s.yimg.com/iu/api/res/1.2/gTey2PaQaB1FIPXi8vilcg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04152024/11760.png"
"431.p.12522","Merrill","Jackson","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","OF","SS,OF,Util","https://s.yimg.com/iu/api/res/1.2/d7av.vpIePKxmPXQRbU5ag--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04172024/12522.png"
"431.p.10480","Tucker","Kyle","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","OF","OF,Util","https://s.yimg.com/iu/api/res/1.2/4kp.tJLOIy9jVnwZdoyAuQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04182024/10480.png"
"431.p.9893","Adames","Willy","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","Util","SS,Util","https://s.yimg.com/iu/api/res/1.2/kx35hpXFJkb9d9f8wxgUiw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/05032024/9893.png"
"431.p.9116","Lindor","Francisco","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","Util","SS,Util","https://s.yimg.com/iu/api/res/1.2/BYbJS9TAzHBhjyrnUEAmDw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04032024/9116.png"
"431.p.10440","Happ","Ian","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","BN","OF,Util","https://s.yimg.com/iu/api/res/1.2/J_BvGRIJupjqLjHgPCbICA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04082024/10440.png"
"431.p.11735","Duran","Jarren","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","BN","OF,Util","https://s.yimg.com/iu/api/res/1.2/Jgaa8gZb9SYqH3nw_DJs5Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04032024/11735.png"
"431.p.10934","Baz","Shane","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","SP","SP,P","https://s.yimg.com/iu/api/res/1.2/80vnUG55j6CJfsgW2pj4mA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/06042022/10934.png"
"431.p.12096","Ober","Bailey","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","SP","SP,P","https://s.yimg.com/iu/api/res/1.2/r2ohEY2jyy3bryBgPJjzWg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04012024/12096.png"
"431.p.10131","Hader","Josh","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","RP","RP,P","https://s.yimg.com/iu/api/res/1.2/HKDABE8DsfztSdJCPHnH1g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03062024/10131.png"
"431.p.11526","Muñoz","Andrés","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","RP","RP,P","https://s.yimg.com/iu/api/res/1.2/7xS5rFRdtGO7kZib6rEGFw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03282024/11526.png"
"431.p.12301","Díaz","Alexis","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","P","RP,P","https://s.yimg.com/iu/api/res/1.2/6n0JqBI7HzPe.cKTzgH5bQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04102024/12301.png"
"431.p.63423","Yamamoto","Yoshinobu","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","P","SP,P","https://s.yimg.com/iu/api/res/1.2/QAOBRLNHqMWc7KwxiIxh8g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04012024/63423.png"
"431.p.8652","Pérez","Martín","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","P","SP,RP,P","https://s.yimg.com/iu/api/res/1.2/J9aGL5m8aOZuVFuD4phHDw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/08122024/8652.png"
"431.p.11495","Duran","Jhoan","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","BN","RP,P","https://s.yimg.com/iu/api/res/1.2/kB1xDf1XpY2urJMDZIwi9w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04112023/11495.png"
"431.p.11763","Skubal","Tarik","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","BN","SP,P","https://s.yimg.com/iu/api/res/1.2/R2mfaQKsgHdWIKTlxG2VrQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04152024/11763.png"
"431.p.11774","Kochanowicz","Jack","431.l.148152.t.6","Wish ppl still cared ab BB","Available","","BN","SP,P","https://s.yimg.com/iu/api/res/1.2/Fy2HcNOvhyRto3flKIM3Dg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03072024/11774.png"
"431.p.11268","Contreras","William","431.l.148152.t.7","Mariachi Sluggers","Available","","C","C,Util","https://s.yimg.com/iu/api/res/1.2/ZuJWm7uiNlXPekmfW_lKDw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03082024/11268.png"
"431.p.11090","Lowe","Nathaniel","431.l.148152.t.7","Mariachi Sluggers","Available","","1B","1B,Util","https://s.yimg.com/iu/api/res/1.2/gruRptWNus26O5tUGFESRw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04252024/11090.png"
"431.p.10175","McMahon","Ryan","431.l.148152.t.7","Mariachi Sluggers","Available","","2B","2B,3B,Util","https://s.yimg.com/iu/api/res/1.2/QGOExXDibN5qMgZiW498mQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04182023/10175.png"
"431.p.10839","Chisholm Jr.","Jazz","431.l.148152.t.7","Mariachi Sluggers","Available","","3B","3B,OF,Util","https://s.yimg.com/iu/api/res/1.2/w1wD2UIx8Dg0AYL7oLOrlg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/07312024/10839.2.png"
"431.p.11768","Peña","Jeremy","431.l.148152.t.7","Mariachi Sluggers","Available","","SS","SS,Util","https://s.yimg.com/iu/api/res/1.2/1Rw4AoSWpXmYtHQTUvlQig--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04182024/11768.png"
"431.p.10868","Castro","Willi","431.l.148152.t.7","Mariachi Sluggers","Available","","OF","2B,3B,SS,OF,Util","https://s.yimg.com/iu/api/res/1.2/hL0ITo1iUG73lzNF7Mz53Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04012024/10868.png"
"431.p.10504","Bellinger","Cody","431.l.148152.t.7","Mariachi Sluggers","Available","","OF","1B,OF,Util","https://s.yimg.com/iu/api/res/1.2/aQAWMXWxbqpOLU0nQ2qqkA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03072023/10504.1.png"
"431.p.10496","Ward","Taylor","431.l.148152.t.7","Mariachi Sluggers","Available","","OF","OF,Util","https://s.yimg.com/iu/api/res/1.2/Mp5nWSMFhOmYh3D6zGZesQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04172023/10496.png"
"431.p.11692","Cronenworth","Jake","431.l.148152.t.7","Mariachi Sluggers","Available","","Util","1B,2B,Util","https://s.yimg.com/iu/api/res/1.2/uRhfykPtVvBoHVmuJKmoJg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04172024/11692.png"
"431.p.1000001","Ohtani (Batter)","Shohei","431.l.148152.t.7","Mariachi Sluggers","Available","","Util","Util","https://s.yimg.com/iu/api/res/1.2/dDaruV5lDgBl4i3E4VRm3g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04012024/10835.png"
"431.p.9002","Martinez","J.D.","431.l.148152.t.7","Mariachi Sluggers","Available","","BN","OF,Util","https://s.yimg.com/iu/api/res/1.2/gJ4wti3faBmcs8s0tkDQhQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/05032024/9002.1.png"
"431.p.10616","Gurriel Jr.","Lourdes","431.l.148152.t.7","Mariachi Sluggers","Available","","BN","OF,Util","https://s.yimg.com/iu/api/res/1.2/Wrp55j4qwh9izzGi8XHdvg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03292024/10616.png"
"431.p.10237","Albies","Ozzie","431.l.148152.t.7","Mariachi Sluggers","Available","","BN","2B,Util","https://s.yimg.com/iu/api/res/1.2/iWEIsgpL_yyx9yuEHpzSAw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04012024/10237.png"
"431.p.11855","Moreno","Gabriel","431.l.148152.t.7","Mariachi Sluggers","Available","","BN","C,Util","https://s.yimg.com/iu/api/res/1.2/z7CmT6nrvb94vncY2Igt_A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03292024/11855.png"
"431.p.11323","Singer","Brady","431.l.148152.t.7","Mariachi Sluggers","Available","","SP","SP,P","https://s.yimg.com/iu/api/res/1.2/UZtojhdk1LpVnszr1lyMJw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04192024/11323.png"
"431.p.60056","Pfaadt","Brandon","431.l.148152.t.7","Mariachi Sluggers","Available","","SP","SP,P","https://s.yimg.com/iu/api/res/1.2/iU8Dxg5emZkFUIXnW1W5ZQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03292024/60056.png"
"431.p.8758","Jansen","Kenley","431.l.148152.t.7","Mariachi Sluggers","Injured","IL15 - Shoulder","RP","RP,P,IL","https://s.yimg.com/iu/api/res/1.2/jsiLKf3L1bhjkj7ZBEIgsQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04032024/8758.png"
"431.p.10412","Kopech","Michael","431.l.148152.t.7","Mariachi Sluggers","Available","","RP","SP,RP,P","https://s.yimg.com/iu/api/res/1.2/fewDhjuyMRXv7IbzjPWz1A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/08122024/10412.png"
"431.p.12554","Bradley","Taj","431.l.148152.t.7","Mariachi Sluggers","Available","","P","SP,P","https://s.yimg.com/iu/api/res/1.2/bOL8WNd1aRmLqduG.5GhKg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03202023/12554.png"
"431.p.10509","Buehler","Walker","431.l.148152.t.7","Mariachi Sluggers","Available","","P","SP,P","https://s.yimg.com/iu/api/res/1.2/Ag9o4geQIHuMgvLsOzacuA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04142023/10509.png"
"431.p.60231","Stone","Gavin","431.l.148152.t.7","Mariachi Sluggers","Injured","IL60 - Shoulder","P","SP,P,IL","https://s.yimg.com/iu/api/res/1.2/0eC7A0WVvQ7cmxfHNzBojw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04012024/60231.png"
"431.p.8180","Kershaw","Clayton","431.l.148152.t.7","Mariachi Sluggers","Injured","IL15 - Toe","P","SP,P,IL","https://s.yimg.com/iu/api/res/1.2/h3d9ecx_ihmk5bqk_zIwlg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04142023/8180.png"
"431.p.9616","Glasnow","Tyler","431.l.148152.t.7","Mariachi Sluggers","Injured","IL60 - Elbow","IL","SP,P,IL","https://s.yimg.com/iu/api/res/1.2/4zYbwi6TYHRtttx4Yftfnw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03082024/9616.png"
"431.p.10642","Smith","Will","431.l.148152.t.8","Halifax Chug-a-Luggers","Available","","C","C,Util","https://s.yimg.com/iu/api/res/1.2/CYhEfVNO4W4wNC5tWsZo0Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04012024/10642.png"
"431.p.12688","Steer","Spencer","431.l.148152.t.8","Halifax Chug-a-Luggers","Available","","1B","1B,2B,3B,OF,Util","https://s.yimg.com/iu/api/res/1.2/qvjnv54eOv_QrldPxk_tiQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04102024/12688.png"
"431.p.11086","Biggio","Cavan","431.l.148152.t.8","Halifax Chug-a-Luggers","NotAvailable","NA","2B","1B,2B,3B,OF,Util","https://s.yimg.com/iu/api/res/1.2/7z79SZK2HZJt9V8wMa73Ew--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04262024/11086.png"
"431.p.9105","Arenado","Nolan","431.l.148152.t.8","Halifax Chug-a-Luggers","Available","","3B","3B,Util","https://s.yimg.com/iu/api/res/1.2/0FZ3jIvLP7Br.4oR0og9SQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04232024/9105.png"
"431.p.10766","Bichette","Bo","431.l.148152.t.8","Halifax Chug-a-Luggers","Injured","IL10 - Finger","SS","SS,Util,IL","https://s.yimg.com/iu/api/res/1.2/P59O8DQztDS2ceHQ_Kr8IA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04262024/10766.png"
"431.p.9877","Judge","Aaron","431.l.148152.t.8","Halifax Chug-a-Luggers","Available","","OF","OF,Util","https://s.yimg.com/iu/api/res/1.2/NjtNMzn4MdkkD5az6mRq6Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04102024/9877.png"
"431.p.9339","Springer","George","431.l.148152.t.8","Halifax Chug-a-Luggers","Available","","OF","OF,Util","https://s.yimg.com/iu/api/res/1.2/2HojELklm1hX.vntPm.LRw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04262024/9339.png"
"431.p.9861","Schwarber","Kyle","431.l.148152.t.8","Halifax Chug-a-Luggers","Available","","OF","OF,Util","https://s.yimg.com/iu/api/res/1.2/J.HxltbuxKQTtDItfi93cw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04122024/9861.png"
"431.p.60131","Encarnacion-Strand","Christian","431.l.148152.t.8","Halifax Chug-a-Luggers","Injured","IL60 - Wrist","Util","1B,Util,IL","https://s.yimg.com/iu/api/res/1.2/GSNtb0vvWZsTC7Lm7w9NaA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04102024/60131.png"
